Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
7,19,2,10,1,0,3,Chennai,Sunil Hitech Eng,414,8.8,3643.2
16,22,2,7,1,0,1,Faridabad,Jyoti Structure,452,8.1,3661.2
9,18,0,10,1,0,9,Kolkata,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),463,8.7,4028.1
13,22,2,8,1,0,6,Hyderabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),351,8.4,2948.4
5,20,1,14,7,0,1,Chennai,Torrent Power Ltd.,429,8.8,3775.2
15,22,2,4,1,0,3,New Delhi,SJVN Ltd.,556,8.5,4726
9,18,3,20,1,0,2,Gurgaon,Power Grid Corp,366,8.3,3037.8
14,22,0,7,1,0,8,Ratnagiri,Adani Power Ltd.,485,7.4,3589
8,17,3,17,1,0,7,Vadodara,Unitech Power Transmission Ltd.,374,7.8,2917.2
11,22,3,11,1,0,7,Pune,Jaiprakash Power,605,9.1,5505.5
23,22,1,6,1,0,6,Nagpur,Reliance Power,554,8.9,4930.6
22,23,0,21,12,0,2,New Delhi,Adani Power Ltd.,772,8.5,6562
23,23,2,16,1,0,4,Shimla,Ringfeder Power Transmission India Pvt. Ltd.,478,7.7,3680.6
10,21,0,17,1,0,8,Pune,NHPC,581,9.1,5287.1
17,22,3,8,1,0,3,Mumbai,Jaiprakash Power,674,9.2,6200.8
15,23,1,5,12,0,9,Chennai,Torrent Power Ltd.,438,8.8,3854.4
10,19,1,8,1,0,8,New Delhi,Reliance Energy,377,8.5,3204.5
15,23,3,6,12,0,2,Mumbai,GE T&D India Limited,577,9.2,5308.4
12,23,1,13,12,0,6,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,615,7.4,4551
7,23,0,9,1,0,9,Dahej,Reliance Energy,308,7.6,2340.8
6,19,3,10,1,0,2,Nagpur,Torrent Power Ltd.,392,8.9,3488.8
11,23,0,12,1,0,10,Chennai,Bonfiglioli Transmission Pvt. Ltd.,521,8.8,4584.8
6,20,3,8,1,0,8,Noida,Jaiprakash Power,529,8.2,4337.8
18,22,1,21,1,0,7,Nagpur,TransRail Lighting,550,8.9,4895
9,20,0,5,1,0,2,Mumbai,Sunil Hitech Eng,237,9.2,2180.4
20,22,3,21,1,0,3,Kolkata,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,677,8.7,5889.9
22,22,3,8,1,0,7,Nagpur,NHPC,601,8.9,5348.9
12,22,2,18,1,0,5,Navi Mumbai,GE T&D India Limited,528,9.3,4910.4
21,23,3,17,1,0,1,Gurgaon,SJVN Ltd.,613,8.3,5087.9
22,23,3,16,1,0,10,Ahmedabad,Guj Ind Power,751,7.9,5932.9
18,23,1,12,1,0,6,Gurgaon,Orient Green,528,8.3,4382.4
10,23,3,18,7,0,7,Hyderabad,Ringfeder Power Transmission India Pvt. Ltd.,650,8.4,5460
17,22,2,19,12,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),504,8.5,4284
7,23,2,3,7,0,8,New Delhi,Optibelt Power Transmission India Private Limited,377,8.5,3204.5
16,23,1,17,1,0,8,Faridabad,Sunil Hitech Eng,498,8.1,4033.8
10,20,1,15,1,0,5,Navi Mumbai,L&T Transmission & Distribution,492,9.3,4575.6
19,22,3,15,1,0,4,New Delhi,NHPC,558,8.5,4743
8,23,1,21,1,0,12,New Delhi,Optibelt Power Transmission India Private Limited,682,8.5,5797
15,23,1,8,1,0,2,Shimla,L&T Transmission & Distribution,497,7.7,3826.9
10,23,0,22,7,0,6,Dahej,Sunil Hitech Eng,554,7.6,4210.4
10,19,3,13,1,0,4,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,548,9.2,5041.6
23,23,0,22,1,0,6,Navi Mumbai,SJVN Ltd.,703,9.3,6537.9
10,21,2,16,7,0,11,Ratnagiri,Torrent Power Ltd.,422,7.4,3122.8
20,23,3,11,1,0,10,Navi Mumbai,Tata Power Company Ltd.,643,9.3,5979.9
7,18,2,9,1,0,3,Dahej,L&T Transmission & Distribution,457,7.6,3473.2
9,20,1,19,1,0,8,Kolkata,Ringfeder Power Transmission India Pvt. Ltd.,611,8.7,5315.7
19,22,3,11,12,0,4,Hyderabad,NTPC Pvt. Ltd.,523,8.4,4393.2
11,22,0,14,12,0,7,Mumbai,Jaiprakash Power,515,9.2,4738
20,23,0,17,1,0,9,Kolkata,JSW Energy Ltd.,440,8.7,3828
15,22,0,11,1,0,4,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,499,9.2,4590.8
12,23,0,9,1,0,7,Navi Mumbai,Bonfiglioli Transmission Pvt. Ltd.,534,9.3,4966.2
5,17,2,15,7,0,4,Faridabad,Bonfiglioli Transmission Pvt. Ltd.,452,8.1,3661.2
18,23,2,8,12,0,3,Shimla,Guj Ind Power,619,7.7,4766.3
20,23,2,6,1,0,9,Chennai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),476,8.8,4188.8
6,21,0,16,7,0,1,Vadodara,SJVN Ltd.,427,7.8,3330.6
12,22,2,12,1,0,1,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,436,8.5,3706
22,22,2,15,12,0,8,Chennai,NTPC Pvt. Ltd.,671,8.8,5904.8
22,22,1,17,1,0,11,Noida,Jyoti Structure,483,8.2,3960.6
15,22,3,8,1,0,9,Faridabad,NLC India,417,8.1,3377.7
10,18,1,5,1,0,1,Pune,L&T Transmission & Distribution,333,9.1,3030.3
23,23,3,3,1,0,7,Navi Mumbai,Reliance Power,439,9.3,4082.7
14,23,1,6,12,0,8,Dahej,Orient Green,477,7.6,3625.2
6,23,1,9,1,0,5,Pune,SJVN Ltd.,356,9.1,3239.6
10,20,1,15,1,0,6,Shimla,Adani Power Ltd.,540,7.7,4158
7,18,1,20,1,0,1,Hyderabad,NHPC,368,8.4,3091.2
7,19,3,18,7,0,1,Noida,Sterlite Power Transmission Ltd,560,8.2,4592
11,23,3,6,1,0,4,Noida,Guj Ind Power,590,8.2,4838
8,19,1,15,1,0,2,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),440,8.5,3740
8,20,0,17,1,0,2,Shimla,Ringfeder Power Transmission India Pvt. Ltd.,460,7.7,3542
13,23,1,14,12,0,8,Shimla,Adani Power Ltd.,514,7.7,3957.8
8,17,3,5,1,0,12,Vadodara,Unitech Power Transmission Ltd.,253,7.8,1973.4
5,18,1,18,1,0,5,Vadodara,Unitech Power Transmission Ltd.,399,7.8,3112.2
21,22,1,12,1,0,4,Dahej,Adani Power Ltd.,623,7.6,4734.8
14,22,3,10,1,0,11,Mumbai,KEC International,617,9.2,5676.4
20,22,2,12,12,0,1,Ratnagiri,SJVN Ltd.,789,7.4,5838.6
17,22,2,12,1,0,6,Vadodara,Bonfiglioli Transmission Pvt. Ltd.,633,7.8,4937.4
20,23,3,9,1,0,6,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,636,7.4,4706.4
9,20,1,18,1,0,6,New Delhi,NLC India,595,8.5,5057.5
6,23,2,10,1,0,3,Ratnagiri,Unitech Power Transmission Ltd.,425,7.4,3145
13,23,1,21,1,0,5,Noida,L&T Transmission & Distribution,596,8.2,4887.2
11,23,2,5,1,0,4,New Delhi,Neueon Towers / Sujana Towers Ltd.,372,8.5,3162
20,22,0,11,1,0,9,Ahmedabad,Unitech Power Transmission Ltd.,374,7.9,2954.6
18,23,2,15,1,0,9,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,441,9.2,4057.2
23,22,2,8,1,0,10,Navi Mumbai,Adani Power Ltd.,659,9.3,6128.7
9,20,2,18,1,0,10,Hyderabad,NLC India,633,8.4,5317.2
16,22,0,7,1,0,5,Hyderabad,NTPC Pvt. Ltd.,312,8.4,2620.8
19,22,2,13,1,0,6,Vadodara,Torrent Power Ltd.,554,7.8,4321.2
23,22,2,7,1,0,2,Noida,GE T&D India Limited,394,8.2,3230.8
22,23,2,15,1,0,3,Navi Mumbai,Guj Ind Power,496,9.3,4612.8
14,23,0,13,1,0,11,New Delhi,Power Grid Corp,418,8.5,3553
6,22,2,17,7,0,11,Shimla,Unitech Power Transmission Ltd.,599,7.7,4612.3
20,22,0,13,1,0,4,Hyderabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),384,8.4,3225.6
15,22,2,20,1,0,8,Dahej,L&T Transmission & Distribution,486,7.6,3693.6
7,22,2,10,1,0,2,Dahej,Jaiprakash Power,513,7.6,3898.8
13,22,0,6,1,0,3,Shimla,Optibelt Power Transmission India Private Limited,411,7.7,3164.7
13,22,1,20,1,0,7,Navi Mumbai,GE T&D India Limited,487,9.3,4529.1
14,23,2,21,12,0,2,Pune,SJVN Ltd.,576,9.1,5241.6
13,22,0,9,1,0,8,Mumbai,Optibelt Power Transmission India Private Limited,424,9.2,3900.8
23,22,1,18,1,0,6,Dahej,Unitech Power Transmission Ltd.,505,7.6,3838
8,23,3,18,1,0,8,Vadodara,Unitech Power Transmission Ltd.,640,7.8,4992
18,22,1,6,1,0,6,Vadodara,SJVN Ltd.,580,7.8,4524
19,23,0,4,1,0,5,Shimla,Kalpataru Power,552,7.7,4250.4
5,20,0,15,1,0,7,Shimla,Tata Power Company Ltd.,500,7.7,3850
19,22,0,6,1,0,5,Navi Mumbai,Guj Ind Power,379,9.3,3524.7
19,22,0,14,12,0,10,Kolkata,Neueon Towers / Sujana Towers Ltd.,580,8.7,5046
17,23,0,21,1,0,11,Hyderabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",651,8.4,5468.4
13,22,1,16,1,0,9,Mumbai,JSW Energy Ltd.,614,9.2,5648.8
21,23,3,13,12,0,10,Pune,Torrent Power Ltd.,849,9.1,7725.9
14,23,3,15,1,0,9,Dahej,Ringfeder Power Transmission India Pvt. Ltd.,459,7.6,3488.4
14,23,3,19,1,0,6,Noida,SJVN Ltd.,569,8.2,4665.8
21,23,2,17,1,0,7,Pune,Sterlite Power Transmission Ltd,716,9.1,6515.6
11,22,2,22,1,0,11,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",589,8.5,5006.5
6,19,3,12,1,0,3,Ratnagiri,Indowind Energy,586,7.4,4336.4
11,23,2,8,1,0,12,Vadodara,Adani Power Ltd.,470,7.8,3666
20,23,3,3,1,0,2,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,354,8.9,3150.6
16,23,1,20,12,0,2,New Delhi,Neueon Towers / Sujana Towers Ltd.,488,8.5,4148
16,22,0,21,1,0,4,Noida,Jyoti Structure,559,8.2,4583.8
14,23,0,10,12,0,4,Faridabad,Kalpataru Power,576,8.1,4665.6
5,17,0,6,7,0,1,Ratnagiri,Adani Power Ltd.,357,7.4,2641.8
12,22,1,16,1,0,1,Navi Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,655,9.3,6091.5
15,22,1,4,1,0,2,Dahej,Adani Power Ltd.,472,7.6,3587.2
15,22,0,9,1,0,8,Kolkata,Guj Ind Power,480,8.7,4176
14,22,0,14,12,0,1,Vadodara,JSW Energy Ltd.,494,7.8,3853.2
23,22,2,15,1,0,3,Gurgaon,Unitech Power Transmission Ltd.,653,8.3,5419.9
19,23,0,3,1,0,2,Pune,NTPC Pvt. Ltd.,430,9.1,3913
5,18,0,20,1,0,9,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,527,9.3,4901.1
22,23,1,17,1,0,4,Faridabad,Ringfeder Power Transmission India Pvt. Ltd.,646,8.1,5232.6
15,23,2,10,1,0,9,Dahej,Jaiprakash Power,509,7.6,3868.4
21,22,1,8,12,0,3,Gurgaon,NTPC Pvt. Ltd.,630,8.3,5229
11,23,1,12,1,0,9,Shimla,L&T Transmission & Distribution,355,7.7,2733.5
13,22,0,18,12,0,11,Pune,NLC India,662,9.1,6024.2
8,17,0,3,1,0,8,Kolkata,Sterlite Power Transmission Ltd,166,8.7,1444.2
15,22,1,10,1,0,6,Gurgaon,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",336,8.3,2788.8
18,23,2,6,1,0,2,Chennai,CESC,445,8.8,3916
5,20,1,14,1,0,2,Noida,CESC,287,8.2,2353.4
18,22,0,6,1,0,2,Chennai,KEC International,374,8.8,3291.2
19,23,2,5,1,0,5,Ratnagiri,NHPC,461,7.4,3411.4
5,20,0,21,1,0,1,Shimla,Jyoti Structure,327,7.7,2517.9
23,23,2,6,1,0,1,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),522,8.2,4280.4
9,17,0,12,1,0,3,Hyderabad,Unitech Power Transmission Ltd.,399,8.4,3351.6
9,20,2,18,1,0,6,Nagpur,CESC,526,8.9,4681.4
13,22,3,14,1,0,6,Shimla,Torrent Power Ltd.,634,7.7,4881.8
19,22,0,15,12,0,3,Ahmedabad,Tata Power Company Ltd.,626,7.9,4945.4
22,22,3,19,1,0,4,New Delhi,Optibelt Power Transmission India Private Limited,653,8.5,5550.5
13,22,3,18,1,0,3,Kolkata,Power Grid Corp,607,8.7,5280.9
11,23,0,20,1,0,8,Vadodara,Indowind Energy,517,7.8,4032.6
13,22,0,5,1,0,11,Hyderabad,CESC,279,8.4,2343.6
12,23,1,14,1,0,5,Hyderabad,GE T&D India Limited,408,8.4,3427.2
5,18,3,15,1,0,11,Kolkata,Kalpataru Power,368,8.7,3201.6
17,22,1,7,1,0,9,Gurgaon,Kalpataru Power,382,8.3,3170.6
12,22,2,21,12,0,9,New Delhi,Reliance Energy,792,8.5,6732
17,23,1,13,12,0,5,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),528,8.5,4488
21,22,2,14,1,0,8,Vadodara,Reliance Power,495,7.8,3861
22,23,0,13,1,0,6,Vadodara,Optibelt Power Transmission India Private Limited,555,7.8,4329
20,22,1,5,1,0,2,Vadodara,Bonfiglioli Transmission Pvt. Ltd.,401,7.8,3127.8
11,22,3,20,1,0,10,Nagpur,Torrent Power Ltd.,637,8.9,5669.3
18,22,3,22,1,0,3,Shimla,JSW Energy Ltd.,736,7.7,5667.2
23,23,2,5,12,0,12,Ahmedabad,Ringfeder Power Transmission India Pvt. Ltd.,615,7.9,4858.5
12,22,0,18,12,0,2,Mumbai,NHPC,632,9.2,5814.4
11,23,0,16,1,0,1,Noida,Power Grid Corp,524,8.2,4296.8
17,23,2,6,12,0,10,Vadodara,Indowind Energy,523,7.8,4079.4
12,22,1,14,1,0,9,Dahej,Optibelt Power Transmission India Private Limited,462,7.6,3511.2
5,19,1,3,1,0,10,New Delhi,Sterlite Power Transmission Ltd,187,8.5,1589.5
13,23,1,3,12,0,5,Vadodara,Reliance Energy,504,7.8,3931.2
20,23,3,21,1,0,12,Ahmedabad,Jyoti Structure,630,7.9,4977
15,23,0,8,1,0,2,Mumbai,Reliance Energy,526,9.2,4839.2
11,22,2,8,1,0,5,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,430,9.3,3999
11,23,3,11,12,0,11,Ahmedabad,Orient Green,757,7.9,5980.3
10,19,3,14,1,0,3,Pune,Orient Green,607,9.1,5523.7
9,23,3,20,1,0,11,Gurgaon,L&T Transmission & Distribution,548,8.3,4548.4
15,22,2,16,1,0,3,Navi Mumbai,Torrent Power Ltd.,555,9.3,5161.5
8,17,1,3,7,0,9,Pune,Adani Power Ltd.,318,9.1,2893.8
13,22,0,4,1,0,6,Gurgaon,TransRail Lighting,401,8.3,3328.3
21,23,1,5,1,0,10,Ratnagiri,NLC India,555,7.4,4107
12,22,1,8,12,0,2,Dahej,Torrent Power Ltd.,528,7.6,4012.8
20,22,0,21,1,0,12,Hyderabad,Sunil Hitech Eng,502,8.4,4216.8
7,18,3,16,1,0,7,Pune,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,402,9.1,3658.2
7,18,1,18,1,0,10,Dahej,Neueon Towers / Sujana Towers Ltd.,431,7.6,3275.6
11,22,1,17,1,0,8,Ahmedabad,Orient Green,465,7.9,3673.5
9,19,3,13,7,0,9,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,615,9.2,5658
7,20,1,14,7,0,6,Vadodara,Reliance Power,395,7.8,3081
12,22,2,13,12,0,11,Kolkata,Tata Power Company Ltd.,549,8.7,4776.3
7,21,1,12,7,0,11,Nagpur,Tata Power Company Ltd.,338,8.9,3008.2
5,22,3,15,1,0,4,Navi Mumbai,Reliance Energy,532,9.3,4947.6
7,23,3,4,1,0,11,Hyderabad,CESC,521,8.4,4376.4
15,23,3,14,1,0,8,Mumbai,L&T Transmission & Distribution,570,9.2,5244
7,18,2,16,1,0,5,Nagpur,Jyoti Structure,367,8.9,3266.3
18,22,1,22,1,0,10,Faridabad,Indowind Energy,715,8.1,5791.5
16,23,0,19,1,0,4,Pune,Jaiprakash Power,452,9.1,4113.2
11,23,1,3,12,0,8,Vadodara,Bonfiglioli Transmission Pvt. Ltd.,413,7.8,3221.4
22,22,0,20,1,0,8,Mumbai,SJVN Ltd.,717,9.2,6596.4
19,23,2,8,1,0,12,Ahmedabad,JSW Energy Ltd.,629,7.9,4969.1
11,22,2,22,12,0,10,Nagpur,Reliance Power,618,8.9,5500.2
5,22,2,8,1,0,11,Dahej,L&T Transmission & Distribution,307,7.6,2333.2
6,20,2,8,7,0,4,Hyderabad,JSW Energy Ltd.,474,8.4,3981.6
17,22,1,6,1,0,2,Dahej,Optibelt Power Transmission India Private Limited,315,7.6,2394
21,22,3,14,12,0,10,Vadodara,Unitech Power Transmission Ltd.,818,7.8,6380.4
7,20,0,20,1,0,1,Navi Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),532,9.3,4947.6
5,19,1,10,7,0,3,Pune,KEC International,361,9.1,3285.1
10,21,1,9,7,0,11,Kolkata,GE T&D India Limited,590,8.7,5133
6,20,1,20,7,0,3,Kolkata,GE T&D India Limited,472,8.7,4106.4
12,22,1,9,1,0,11,Mumbai,Sunil Hitech Eng,552,9.2,5078.4
10,22,3,19,1,0,12,Mumbai,CESC,620,9.2,5704
13,22,2,6,1,0,10,Hyderabad,KEC International,354,8.4,2973.6
9,17,0,5,1,0,4,Faridabad,L&T Transmission & Distribution,260,8.1,2106
20,23,2,16,12,0,1,Chennai,NTPC Pvt. Ltd.,822,8.8,7233.6
20,23,0,16,1,0,12,Hyderabad,Adani Power Ltd.,493,8.4,4141.2
8,21,0,11,1,0,3,Kolkata,Torrent Power Ltd.,306,8.7,2662.2
18,22,3,13,12,0,1,Pune,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",789,9.1,7179.9
10,22,1,22,1,0,1,Navi Mumbai,GE T&D India Limited,667,9.3,6203.1
18,22,1,17,1,0,7,Shimla,Optibelt Power Transmission India Private Limited,672,7.7,5174.4
13,23,0,6,1,0,1,Ahmedabad,Indowind Energy,533,7.9,4210.7
8,19,3,4,1,0,8,Hyderabad,KEC International,526,8.4,4418.4
19,22,2,18,1,0,6,Ratnagiri,Kalpataru Power,584,7.4,4321.6
22,22,2,18,1,0,5,Gurgaon,Ringfeder Power Transmission India Pvt. Ltd.,582,8.3,4830.6
19,22,0,6,1,0,5,Dahej,GE T&D India Limited,471,7.6,3579.6
6,21,1,22,1,0,3,Mumbai,JSW Energy Ltd.,557,9.2,5124.4
8,18,1,16,1,0,2,Kolkata,Unitech Power Transmission Ltd.,430,8.7,3741
11,23,1,12,12,0,2,Nagpur,Sunil Hitech Eng,455,8.9,4049.5
21,23,0,15,12,0,7,Dahej,L&T Transmission & Distribution,697,7.6,5297.2
15,22,2,11,1,0,3,Navi Mumbai,Neueon Towers / Sujana Towers Ltd.,468,9.3,4352.4
13,23,0,7,1,0,1,Hyderabad,Guj Ind Power,329,8.4,2763.6
19,23,0,7,12,0,8,Dahej,CESC,482,7.6,3663.2
14,22,3,5,1,0,5,Vadodara,NHPC,472,7.8,3681.6
22,22,1,11,1,0,9,Gurgaon,NHPC,585,8.3,4855.5
8,20,2,21,1,0,4,Ahmedabad,Sunil Hitech Eng,537,7.9,4242.3
21,22,2,20,1,0,8,Navi Mumbai,Power Grid Corp,626,9.3,5821.8
10,23,2,3,1,0,9,Mumbai,Reliance Power,441,9.2,4057.2
8,18,1,11,1,0,1,Chennai,Reliance Energy,368,8.8,3238.4
15,22,0,8,12,0,9,Navi Mumbai,Indowind Energy,386,9.3,3589.8
20,22,1,9,1,0,12,Pune,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),485,9.1,4413.5
6,17,0,4,1,0,10,Nagpur,KEC International,228,8.9,2029.2
14,22,3,20,1,0,10,Navi Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,584,9.3,5431.2
11,22,1,11,1,0,1,Hyderabad,Ringfeder Power Transmission India Pvt. Ltd.,474,8.4,3981.6
10,21,3,14,1,0,11,New Delhi,Power Grid Corp,433,8.5,3680.5
11,23,0,6,1,0,1,Dahej,Ringfeder Power Transmission India Pvt. Ltd.,468,7.6,3556.8
13,23,2,19,1,0,11,Pune,Kalpataru Power,605,9.1,5505.5
15,22,1,6,12,0,9,Hyderabad,Kalpataru Power,637,8.4,5350.8
16,23,1,14,12,0,6,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,628,9.3,5840.4
21,23,0,15,1,0,4,Noida,Optibelt Power Transmission India Private Limited,550,8.2,4510
8,22,0,8,1,0,9,Hyderabad,Unitech Power Transmission Ltd.,462,8.4,3880.8
13,22,1,12,12,0,1,Shimla,NLC India,573,7.7,4412.1
19,23,2,6,1,0,9,Navi Mumbai,Power Grid Corp,462,9.3,4296.6
9,21,1,3,1,0,4,Dahej,Adani Power Ltd.,312,7.6,2371.2
13,22,2,10,1,0,4,Chennai,SJVN Ltd.,430,8.8,3784
20,23,3,19,1,0,11,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,705,8.9,6274.5
10,20,1,21,1,0,8,Ratnagiri,Torrent Power Ltd.,470,7.4,3478
8,22,0,5,1,0,8,Dahej,Unitech Power Transmission Ltd.,347,7.6,2637.2
8,17,2,18,1,0,6,Mumbai,Sterlite Power Transmission Ltd,455,9.2,4186
21,23,2,15,1,0,9,Nagpur,SJVN Ltd.,512,8.9,4556.8
15,23,1,6,1,0,2,Kolkata,Unitech Power Transmission Ltd.,530,8.7,4611
11,23,2,10,1,0,11,Ahmedabad,NTPC Pvt. Ltd.,393,7.9,3104.7
15,23,0,14,1,0,5,Navi Mumbai,Jyoti Structure,391,9.3,3636.3
17,23,0,17,1,0,4,Noida,Power Grid Corp,593,8.2,4862.6
15,22,2,22,1,0,7,Shimla,SJVN Ltd.,714,7.7,5497.8
14,23,1,17,1,0,4,Ratnagiri,Jaiprakash Power,644,7.4,4765.6
5,23,1,14,7,0,7,Shimla,Sunil Hitech Eng,592,7.7,4558.4
16,22,0,22,1,0,2,Chennai,Unitech Power Transmission Ltd.,530,8.8,4664
19,23,2,9,1,0,11,Gurgaon,Ringfeder Power Transmission India Pvt. Ltd.,440,8.3,3652
6,20,0,13,1,0,2,Ratnagiri,SJVN Ltd.,394,7.4,2915.6
14,23,0,16,12,0,11,Mumbai,Sunil Hitech Eng,675,9.2,6210
14,22,1,12,1,0,11,Nagpur,NTPC Pvt. Ltd.,435,8.9,3871.5
16,23,2,17,1,0,9,New Delhi,GE T&D India Limited,591,8.5,5023.5
14,22,0,9,1,0,9,Mumbai,NLC India,517,9.2,4756.4
14,22,3,21,1,0,5,Faridabad,Torrent Power Ltd.,580,8.1,4698
12,22,2,15,1,0,8,Nagpur,TransRail Lighting,555,8.9,4939.5
18,22,3,10,12,0,1,Dahej,Ringfeder Power Transmission India Pvt. Ltd.,737,7.6,5601.2
11,23,2,9,12,0,9,Pune,Neueon Towers / Sujana Towers Ltd.,628,9.1,5714.8
19,23,2,6,12,0,9,New Delhi,NLC India,575,8.5,4887.5
17,22,2,4,1,0,4,Chennai,Torrent Power Ltd.,450,8.8,3960
13,22,3,6,1,0,2,Shimla,Torrent Power Ltd.,519,7.7,3996.3
12,22,2,12,1,0,11,Faridabad,Neueon Towers / Sujana Towers Ltd.,585,8.1,4738.5
16,23,1,15,1,0,8,Kolkata,Torrent Power Ltd.,504,8.7,4384.8
20,22,3,11,1,0,6,Dahej,Indowind Energy,670,7.6,5092
20,22,1,3,12,0,2,Mumbai,CESC,399,9.2,3670.8
15,23,2,20,1,0,6,Hyderabad,Ringfeder Power Transmission India Pvt. Ltd.,473,8.4,3973.2
16,22,3,11,1,0,10,Ratnagiri,Ringfeder Power Transmission India Pvt. Ltd.,603,7.4,4462.2
6,23,2,20,1,0,2,Ahmedabad,Reliance Power,636,7.9,5024.4
16,22,0,10,12,0,5,Shimla,Sunil Hitech Eng,553,7.7,4258.1
23,22,2,14,1,0,12,Pune,L&T Transmission & Distribution,624,9.1,5678.4
17,22,1,20,1,0,6,Mumbai,Kalpataru Power,531,9.2,4885.2
11,23,0,15,1,0,12,Nagpur,Orient Green,514,8.9,4574.6
23,23,2,10,12,0,10,New Delhi,Optibelt Power Transmission India Private Limited,658,8.5,5593
7,21,0,21,7,0,12,Mumbai,L&T Transmission & Distribution,472,9.2,4342.4
12,22,1,4,1,0,7,Vadodara,JSW Energy Ltd.,483,7.8,3767.4
14,23,3,13,1,0,12,Shimla,NTPC Pvt. Ltd.,519,7.7,3996.3
13,23,0,17,1,0,11,Dahej,Ringfeder Power Transmission India Pvt. Ltd.,575,7.6,4370
6,21,3,18,1,0,6,Mumbai,Jyoti Structure,638,9.2,5869.6
18,23,0,8,1,0,10,Shimla,Sterlite Power Transmission Ltd,415,7.7,3195.5
15,22,2,14,1,0,8,New Delhi,Kalpataru Power,543,8.5,4615.5
12,22,0,19,1,0,1,Navi Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,521,9.3,4845.3
8,22,1,10,1,0,8,Shimla,Sterlite Power Transmission Ltd,371,7.7,2856.7
19,23,2,16,12,0,5,Shimla,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,735,7.7,5659.5
11,23,0,11,1,0,4,Mumbai,Sterlite Power Transmission Ltd,430,9.2,3956
10,17,1,4,1,0,5,Ratnagiri,KEC International,429,7.4,3174.6
23,23,1,14,1,0,5,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,538,8.5,4573
15,23,3,9,1,0,10,Dahej,Kalpataru Power,432,7.6,3283.2
10,17,3,16,1,0,5,Gurgaon,NTPC Pvt. Ltd.,568,8.3,4714.4
9,20,3,22,1,0,9,Dahej,GE T&D India Limited,545,7.6,4142
13,22,3,16,1,0,7,Chennai,Guj Ind Power,602,8.8,5297.6
15,23,0,14,1,0,3,Noida,KEC International,414,8.2,3394.8
15,22,2,4,12,0,6,Ratnagiri,Jyoti Structure,655,7.4,4847
7,17,3,13,1,0,5,Faridabad,L&T Transmission & Distribution,370,8.1,2997
21,22,3,11,1,0,4,Faridabad,NLC India,472,8.1,3823.2
9,20,3,4,1,0,12,Hyderabad,Indowind Energy,322,8.4,2704.8
19,22,1,5,1,0,5,Pune,Sterlite Power Transmission Ltd,322,9.1,2930.2
5,17,3,7,1,0,1,Shimla,Optibelt Power Transmission India Private Limited,264,7.7,2032.8
5,18,0,4,1,0,1,Nagpur,Jaiprakash Power,144,8.9,1281.6
12,23,3,3,1,0,5,Ratnagiri,Optibelt Power Transmission India Private Limited,407,7.4,3011.8
15,23,3,6,1,0,10,New Delhi,Kalpataru Power,485,8.5,4122.5
11,22,1,18,12,0,12,Ratnagiri,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,769,7.4,5690.6
15,23,3,9,1,0,5,Chennai,NTPC Pvt. Ltd.,554,8.8,4875.2
23,22,0,11,1,0,3,Chennai,JSW Energy Ltd.,580,8.8,5104
9,21,3,12,1,0,12,Mumbai,Torrent Power Ltd.,502,9.2,4618.4
